url,name,rating,source_page,rank,discovered_at_utc
https://www.zomato.com/bangalore/tutto-bene-health-cafe-by-little-italy-indiranagar-bangalore,Tutto Bene - Health Cafe by Little Italy,3.7,https://www.zomato.com/bangalore/picturesque-cafes-insta-worthy?sort=rating&page=1,128,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/ration-room-rt-nagar-bangalore,Ration Room,4.5,https://www.zomato.com/bangalore/best-bars-and-pubs?sort=rating&page=1,129,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/oz-by-kebapci-lavelle-road-bangalore,Oz by Kebapci,4.4,https://www.zomato.com/bangalore/iconic-restaurants?sort=rating&page=1,130,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/taal-bar-at-ishaara-church-street-bangalore,Taal Bar at Ishaara,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,131,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/roxie-barry-whitefield-bangalore,Roxie & Barry,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,132,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/the-chaupal-1-kr-puram-bangalore,The Chaupal,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,133,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/pincode-by-kunal-kapur-mg-road-bangalore,Pincode By Kunal Kapur,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,134,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/the-baking-company-jp-nagar-bangalore,The Baking Company,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,135,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/flavour-of-shanghai-marathahalli-bangalore,Flavour Of Shanghai,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,136,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/1947-koramangala-5th-block-bangalore,1947,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,137,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/sando-san-sandwiches-more-koramangala-7th-block-bangalore,Sando-San -sandwiches & more-,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,138,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/native-bar-coastal-kitchen-kadubeesanahalli-bangalore,Native Bar & Coastal Kitchen,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,139,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/fridah-by-bohemians-mahadevapura-bangalore,Fridah by Bohemians,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,140,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/cheers-bar-canteen-marathahalli-bangalore,Cheers Bar & Canteen,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,141,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/cafe-vaikunta-2-jp-nagar-bangalore,Cafe Vaikunta,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,142,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/plomo-brigade-road-bangalore,PLOMO,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,143,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/smash-guys-burger-kitchen-sanjay-nagar-bangalore,Smash Guys - Burger Kitchen,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,144,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/skygolf-club-kitchen-brookefield-bangalore,Skygolf Club & Kitchen,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,145,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/alfresco-the-grill-new-bel-road-bangalore,Alfresco the grill,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,146,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/minibe-indiranagar-bangalore,Minibe,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,147,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/love-asia-hennur-bangalore,Love Asia,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,148,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/the-dining-district-sarjapura-bangalore,The Dining District,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,149,2026-04-19T15:52:48.328430+00:00
https://www.zomato.com/bangalore/tomo-kei-whitefield-bangalore,Tomo Kei,,https://www.zomato.com/bangalore/newly-opened?sort=rating&page=1,150,2026-04-19T15:52:48.328430+00:00
