Area Found,Restaurant Name,Rating,Cuisine,Price,Link
Anjanapura,Chai Fast,N/A,"Tea, Momos, Sandwich, Street Food, Fast Food, Beverages",₹350 for two,https://www.zomato.com/bangalore/chai-fast-1-bannerghatta-road-bangalore/info
Anjanapura,Poornima Kabab Corner,N/A,"Kebab, Biryani",₹300 for two,https://www.zomato.com/bangalore/poornima-kabab-corner-kanakapura-road-bangalore/info
Anjanapura,Lazeez Biriyani & Kabab Center,N/A,"Biryani, Kebab, North Indian, Chinese, Street Food",₹350 for two,https://www.zomato.com/bangalore/lazeez-biriyani-kabab-center-jp-nagar-bangalore/info
Anjanapura,Student's Adda,N/A,"Chinese, Sichuan",₹250 for two,https://www.zomato.com/bangalore/students-adda-bannerghatta-road-bangalore/info
Anjanapura,Epick,N/A,"North Indian, Chinese","₹1,000 for two",https://www.zomato.com/bangalore/epick-kanakapura-road-bangalore/info
Anjanapura,VPN Cafe,N/A,"North Indian, Chinese, Fast Food, Sandwich, Rolls, Biryani, Juices",₹300 for two,https://www.zomato.com/bangalore/vpn-cafe-kanakapura-road-bangalore/info
Anjanapura,Grill Masters,N/A,"Chinese, Shawarma, Arabian",₹350 for two,https://www.zomato.com/bangalore/grill-masters-1-uttarahalli-bangalore/info
Anjanapura,The Black Turmeric Kitchen,N/A,"North Indian, Biryani, Chinese",₹750 for two,https://www.zomato.com/bangalore/the-black-turmeric-kitchen-kanakapura-road-bangalore/info
Anjanapura,The Butter Cup Restaurant,N/A,"South Indian, Chinese",₹200 for two,https://www.zomato.com/bangalore/the-butter-cup-restaurant-kanakapura-road-bangalore/info
Anjanapura,Coco Coffee Moments,N/A,"Cafe, Coffee, Sandwich, Pizza, Wraps, Fast Food, Desserts, Beverages",₹750 for two,https://www.zomato.com/bangalore/coco-coffee-moments-jp-nagar-bangalore/info
Anjanapura,Mad Over Parathas,N/A,"North Indian, Fast Food, Pizza, Beverages",₹250 for two,https://www.zomato.com/bangalore/mad-over-parathas-kanakapura-road-bangalore/info
Anjanapura,Shri Nati Mane,N/A,Bengali,₹300 for two,https://www.zomato.com/bangalore/shri-nati-mane-3-kanakapura-road-bangalore/info
Anjanapura,Hanumanthu Military Hotel,N/A,"Biryani, South Indian",₹400 for two,https://www.zomato.com/bangalore/hanumanthu-military-hotel-2-kanakapura-road-bangalore/info
Anjanapura,New GFC Biryani,N/A,"North Indian, Biryani",₹300 for two,https://www.zomato.com/bangalore/new-gfc-biryani-kanakapura-road-bangalore/info
Anjanapura,Rajarajeshwari Bar And Restaurant,N/A,"Bar Food, South Indian, North Indian, Chinese, Salad","₹1,000 for two",https://www.zomato.com/bangalore/rajarajeshwari-bar-and-restaurant-jp-nagar-bangalore/info
Anjanapura,Rajathadri Royal Inn,N/A,"South Indian, North Indian, Chinese, Fast Food, Biryani, Shake","₹1,200 for two",https://www.zomato.com/bangalore/rajathadri-royal-inn-banashankari-bangalore/info
Anjanapura,Sea Fish World Fish Restaurant,N/A,Seafood,₹300 for two,https://www.zomato.com/bangalore/sea-fish-world-fish-restaurant-bannerghatta-road-bangalore/info
Anjanapura,Chinese Wok,N/A,"Momos, Chinese",₹700 for two,https://www.zomato.com/bangalore/chinese-wok-kumaraswamy-layout-bangalore/info
Anjanapura,Bihar Junction,N/A,"Bihari, Chinese, North Indian, Street Food",₹350 for two,https://www.zomato.com/bangalore/bihar-junction-bommanahalli-bangalore/info
Anjanapura,Unlimited Non Veg Factory,N/A,"Andhra, North Indian, South Indian, Biryani","₹1,000 for two",https://www.zomato.com/bangalore/unlimited-non-veg-factory-kanakapura-road-bangalore/info
Anjanapura,Rajathagiri Palace,N/A,"South Indian, North Indian","₹1,000 for two",https://www.zomato.com/bangalore/rajathagiri-palace-1-kanakapura-road-bangalore/info
Anjanapura,Fine Flavors Restaurant,N/A,"North Indian, Coffee, Fast Food, Street Food, Chinese, Italian, Desserts, Beverages",₹850 for two,https://www.zomato.com/bangalore/fine-flavors-restaurant-kanakapura-road-bangalore/info
Anjanapura,Swadeshi's,N/A,"North Indian, Chinese, Mughlai, Biryani, Ice Cream, Desserts, Beverages",₹850 for two,https://www.zomato.com/bangalore/swadeshis-kanakapura-road-bangalore/info
Anjanapura,SLV Reddy Military Hotel,N/A,"Biryani, South Indian, North Indian",₹350 for two,https://www.zomato.com/bangalore/slv-reddy-military-hotel-bannerghatta-road-bangalore/info
Anjanapura,Empire,N/A,"South Indian, North Indian, Chinese, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/empire-1-jp-nagar-bangalore/info
Anjanapura,Dakshin Cafe,N/A,"South Indian, North Indian, Chinese",₹400 for two,https://www.zomato.com/bangalore/dakshin-cafe-2-jp-nagar-bangalore/info
Anjanapura,Sindhoora Gardenia,N/A,"North Indian, Chinese, Pasta, Biryani, Pizza, Seafood, Continental, Mangalorean","₹1,000 for two",https://www.zomato.com/bangalore/sindhoora-gardenia-kanakapura-road/info
Anjanapura,Blue Tokai Coffee Roasters,N/A,"Coffee, Beverages",₹700 for two,https://www.zomato.com/bangalore/blue-tokai-coffee-roasters-kanakapura-road-bangalore/info
Anjanapura,Got Tea,N/A,"Tea, Coffee",₹600 for two,https://www.zomato.com/bangalore/got-tea-kanakapura-road-bangalore/info
Anjanapura,Aatithyaa,N/A,"South Indian, Street Food, Fast Food, Momos",₹200 for two,https://www.zomato.com/bangalore/aatithyaa-jp-nagar-bangalore/info
Anjanapura,Anand Sweets And Savouries,N/A,"Mithai, North Indian, Fast Food, Street Food",₹300 for two,https://www.zomato.com/bangalore/anand-sweets-and-savouries-kanakapura-road-bangalore/info
Anjanapura,Melting Pot At Woodrose,N/A,"South Indian, Chinese, North Indian, Continental, Biryani, Desserts",₹950 for two,https://www.zomato.com/bangalore/melting-pot-at-woodrose-jp-nagar-bangalore/info
Anjanapura,The Indian Rasoi,N/A,"North Indian, Rolls, Biryani, Chinese, Hyderabadi, Shake, Street Food",₹600 for two,https://www.zomato.com/bangalore/the-indian-rasoi-jp-nagar-bangalore/info
Anjanapura,Eating Love,N/A,"Pizza, Beverages, Desserts","₹1,000 for two",https://www.zomato.com/bangalore/eating-love-kanakapura-road-bangalore/info
Anjanapura,Meat And Eat,N/A,"Burger, Sandwich, Fast Food, Wraps, Biryani, Beverages, Desserts",₹400 for two,https://www.zomato.com/bangalore/meat-and-eat-bannerghatta-road-bangalore/info
Anjanapura,Dugguz Delight Multicuisine Restaurant,N/A,"North Indian, South Indian, Chinese, Biryani, Andhra, Afghan, Continental, Italian",₹350 for two,https://www.zomato.com/bangalore/dugguz-delight-multicuisine-restaurant-kanakapura-road-bangalore/info
Anjanapura,Blue Waters Lounge Bar & Fine Dine,N/A,"North Indian, Mangalorean, Chinese, Mughlai, Beverages, Desserts, Shake, Seafood","₹1,800 for two",https://www.zomato.com/bangalore/blue-waters-lounge-bar-fine-dine-bannerghatta-road-bangalore/info
Anjanapura,Namma Adigas,N/A,"South Indian, North Indian, Shake, Chinese, Beverages",₹450 for two,https://www.zomato.com/bangalore/namma-adigas-kanakapura-road-bangalore/info
Anjanapura,Zamzam Cafe,N/A,"Ice Cream, Desserts, Shake",₹300 for two,https://www.zomato.com/bangalore/zamzam-cafe-bannerghatta-road-bangalore/info
Anjanapura,The Mansion Family Restaurant,N/A,"North Indian, Mughlai, Biryani, Chinese, Pizza, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/the-mansion-family-restaurant-jp-nagar-bangalore/info
Anjanapura,Krishnam Udupi Hotel,N/A,"South Indian, North Indian, Street Food, Chinese, Fast Food, Desserts, Beverages, Shake",₹500 for two,https://www.zomato.com/bangalore/krishnam-udupi-hotel-kanakapura-road-bangalore/info
Anjanapura,Black Mug Gastro Pub,N/A,"Continental, North Indian, Bar Food, Pizza, Fast Food","₹1,200 for two",https://www.zomato.com/bangalore/black-mug-gastro-pub-bannerghatta-road-bangalore/info
Anjanapura,Karavali Lunch Home,N/A,"South Indian, Mangalorean, Biryani",₹350 for two,https://www.zomato.com/bangalore/karavali-lunch-home-kumaraswamy-layout/info
Anjanapura,The Cafe,N/A,"North Indian, Chinese, Fast Food, Pizza, Street Food",₹350 for two,https://www.zomato.com/bangalore/the-cafe-kanakapura-road-bangalore/info
Anjanapura,Cafe The Organic Loaf,N/A,"Sandwich, Burger, Pizza, Fast Food, Desserts, Beverages",₹450 for two,https://www.zomato.com/bangalore/cafe-the-organic-loaf-rajarajeshwari-nagar-bangalore/info
Anjanapura,Pizza Hut,N/A,"Pizza, Italian, Pasta, Fast Food, Desserts, Beverages",₹300 for two,https://www.zomato.com/bangalore/pizza-hut-kanakapura-road-bangalore/info
Anjanapura,The Kitchen,N/A,"Andhra, Mughlai, Chinese, Seafood, North Indian, Biryani",₹950 for two,https://www.zomato.com/bangalore/the-kitchen-jp-nagar-bangalore/info
Anjanapura,Vaishnavi Palace,N/A,"North Indian, South Indian, Chinese, Mughlai, Seafood, Ice Cream","₹1,200 for two",https://www.zomato.com/bangalore/vaishnavi-palace-kanakapura-road/info
Anjanapura,Bramhin Tiffins,N/A,South Indian,₹100 for two,https://www.zomato.com/bangalore/bramhin-tiffins-jp-nagar-bangalore/info
Anjanapura,Cafe Vishala,N/A,"Cafe, South Indian, North Indian, Chinese, Beverages, Desserts",₹950 for two,https://www.zomato.com/bangalore/cafe-vishala-kanakapura-road/info
Anjanapura,Henchina Mane Restaurant & Bar,N/A,"North Indian, Seafood, Biryani, Chinese, Street Food, Mughlai, Beverages","₹1,400 for two",https://www.zomato.com/bangalore/henchina-mane-restaurant-bar-jp-nagar-bangalore/info
Anjanapura,Buffalo Wild Wings,N/A,"American, Pizza, Burger, Seafood, Fast Food, Desserts, Alcoholic Beverages, Wraps","₹2,000 for two",https://www.zomato.com/bangalore/buffalo-wild-wings-kumaraswamy-layout-bangalore/info
Anjanapura,Veg Gate,N/A,"North Indian, South Indian",₹500 for two,https://www.zomato.com/bangalore/veg-gate-1-kanakapura-road-bangalore/info
Anjanapura,Dande's Hyderabad Biryani,N/A,"Biryani, Andhra, Chinese, North Indian, South Indian, Hyderabadi",₹500 for two,https://www.zomato.com/bangalore/dandes-hyderabad-biryani-2-jp-nagar-bangalore/info
Anjanapura,Bengaluru Delicacy,N/A,"South Indian, North Indian, Chinese, Sandwich, Biryani, Ice Cream, Shake, Beverages",₹500 for two,https://www.zomato.com/bangalore/bengaluru-delicacy-uttarahalli-bangalore/info
Anjanapura,Adithya Mess,N/A,"Chinese, North Indian, Biryani",₹300 for two,https://www.zomato.com/bangalore/adithya-mess-bannerghatta-road-bangalore/info
Anjanapura,Salt lake,N/A,"Bengali, North Indian, Biryani, Chinese, Juices, Beverages",₹500 for two,https://www.zomato.com/bangalore/salt-lake-bannerghatta-road-bangalore/info
Anjanapura,McDonald's,N/A,"Beverages, Burger, Fast Food, American, Bakery, Coffee, Desserts, Ice Cream",₹400 for two,https://www.zomato.com/bangalore/mcdonalds-1-bannerghatta-road/info
Anjanapura,Chaayos Chai+Snacks=Relax,N/A,"Tea, Beverages, Sandwich, Street Food",₹350 for two,https://www.zomato.com/bangalore/chaayos-chai-snacks-relax-kanakapura-road-bangalore/info
Anjanapura,New Kabab Zone,N/A,"North Indian, Chinese, BBQ, Sichuan",₹400 for two,https://www.zomato.com/bangalore/new-kabab-zone-bannerghatta-road/info
Anjanapura,MTR - Since 1924,N/A,"South Indian, Desserts, Beverages",₹300 for two,https://www.zomato.com/bangalore/mtr-since-1924-kanakapura-road-bangalore/info
Anjanapura,Mandipete Mysore Palav,N/A,"Mandi, South Indian, Biryani",₹500 for two,https://www.zomato.com/bangalore/mandipete-mysore-palav-jp-nagar-bangalore/info
Anjanapura,SGS Non Veg Gundu Palav,N/A,"Biryani, South Indian",₹300 for two,https://www.zomato.com/bangalore/sgs-non-veg-gundu-palav-kanakapura-road-bangalore/info
Anjanapura,Gupshup,N/A,"Chinese, Modern Indian, Continental, Burger, Sichuan",₹400 for two,https://www.zomato.com/bangalore/gupshup-bannerghatta-road-bangalore/info
Anjanapura,SLV Refreshments,N/A,"South Indian, Fast Food, Beverages",₹200 for two,https://www.zomato.com/bangalore/slv-refreshments-kumaraswamy-layout/info
Anjanapura,Baky Bakery Cafe,N/A,"Bakery, Desserts, Sandwich, Pizza",₹600 for two,https://www.zomato.com/bangalore/baky-bakery-cafe-jp-nagar-bangalore/info
Anjanapura,IDC Kitchen,N/A,South Indian,₹350 for two,https://www.zomato.com/bangalore/idc-kitchen-kanakapura-road-bangalore/info
Anjanapura,Krishna Kuteera,N/A,"South Indian, North Indian, Chinese, Street Food, Desserts, Ice Cream, Beverages",₹700 for two,https://www.zomato.com/bangalore/krishna-kuteera-kammanahalli-bangalore/info
Anjanapura,La Pino'z Pizza,N/A,"Pizza, Pasta, Italian, Fast Food, Desserts, Beverages",₹300 for two,https://www.zomato.com/bangalore/la-pinoz-pizza-kanakapura-road-bangalore/info
Anjanapura,Shree Manjunatha Bar And Restaurant,N/A,"North Indian, Mughlai, Chinese, Biryani, Street Food","₹1,000 for two",https://www.zomato.com/bangalore/shree-manjunatha-bar-and-restaurant-kumaraswamy-layout-bangalore/info
Anjanapura,Butterly,N/A,"Chinese, Italian, Street Food, Fast Food, Beverages",₹850 for two,https://www.zomato.com/bangalore/butterly-bannerghatta-road/info
Anjanapura,Burger King,N/A,"Burger, Fast Food, Desserts, Beverages",₹400 for two,https://www.zomato.com/bangalore/burger-king-bannerghatta-road/info
Anjanapura,ibaco,N/A,"Ice Cream, Desserts",₹200 for two,https://www.zomato.com/bangalore/ibaco-jp-nagar-bangalore/info
Anjanapura,Rajasthani Sweets & Snacks,N/A,"North Indian, Street Food, Desserts, Beverages",₹150 for two,https://www.zomato.com/bangalore/rajasthani-sweets-snacks-kanakapura-road-bangalore/info
Anjanapura,Tisano Cafe,N/A,"Burger, Sandwich, Fast Food, Juices, Beverages, Shake",₹500 for two,https://www.zomato.com/bangalore/tisano-cafe-bannerghatta-road/info
Anjanapura,Millet's Mane Oota,N/A,South Indian,₹350 for two,https://www.zomato.com/bangalore/millets-mane-oota-bommanahalli-bangalore/info
Anjanapura,Donne Biriyani House,N/A,"Biryani, South Indian, North Indian, Chinese",₹450 for two,https://www.zomato.com/bangalore/donne-biriyani-house-jp-nagar/info
Anjanapura,Mouthful Tribal Chicken,N/A,"Fast Food, Burger",₹300 for two,https://www.zomato.com/bangalore/mouthful-tribal-chicken-1-jp-nagar-bangalore/info
Anjanapura,Taste Of Dilli,N/A,"Fast Food, Sandwich, Street Food, Beverages",₹200 for two,https://www.zomato.com/bangalore/taste-of-dilli-bannerghatta-road-bangalore/info
Anjanapura,Melting Cheese,N/A,"Pizza, Street Food, Fast Food, Sichuan",₹300 for two,https://www.zomato.com/bangalore/melting-cheese-kanakapura-road-bangalore/info
Anjanapura,Sizzle O Clock,N/A,"Desserts, Fast Food",₹300 for two,https://www.zomato.com/bangalore/sizzle-o-clock-bannerghatta-road-bangalore/info
Anjanapura,Stop N Joy,N/A,"Fast Food, Street Food, Burger, Sandwich, Shake, Beverages",₹200 for two,https://www.zomato.com/bangalore/stop-n-joy-kanakapura-road/info
Anjanapura,Just Bake,N/A,"Bakery, Desserts, Fast Food, Street Food",₹200 for two,https://www.zomato.com/bangalore/just-bake-kanakapura-road/info
Anjanapura,Mandarathi Vaibhava,N/A,"North Indian, Chinese, Biryani, Tea, Beverages",₹350 for two,https://www.zomato.com/bangalore/mandarathi-vaibhava-kanakapura-road-bangalore/info
Anjanapura,Bhavya Military Hotel,N/A,"South Indian, North Indian",₹300 for two,https://www.zomato.com/bangalore/bhavya-military-hotel-bannerghatta-road/info
Anjanapura,Beirut Rolls & More,N/A,"Rolls, Sandwich, Pizza, Fast Food, Chinese, Desserts, Shake, Beverages",₹450 for two,https://www.zomato.com/bangalore/beirut-rolls-more-jp-nagar-bangalore/info
Anjanapura,Bombay Kulfi,N/A,"Ice Cream, Desserts",₹200 for two,https://www.zomato.com/bangalore/bombay-kulfi-jp-nagar/info
Anjanapura,Sri Krishna Dwaraka,N/A,"South Indian, North Indian, Chinese, Beverages",₹400 for two,https://www.zomato.com/bangalore/sri-krishna-dwaraka-kanakapura-road-bangalore/info
Anjanapura,Mother's Rasoi,N/A,"Chinese, North Indian",₹200 for two,https://www.zomato.com/bangalore/mothers-rasoi-bommanahalli-bangalore/info
Anjanapura,Prashanth Gowdru Badoota,N/A,"South Indian, Biryani, Kebab, Chinese",₹300 for two,https://www.zomato.com/bangalore/prashanth-gowdru-badoota-1-bannerghatta-road-bangalore/info
Anjanapura,C2 Kitchen,N/A,"Chinese, Street Food, North Indian, Fast Food, Ice Cream, Beverages",₹300 for two,https://www.zomato.com/bangalore/c2-kitchen-1-jp-nagar-bangalore/info
Anjanapura,Tiwari's Ghee Paratha And Chats,N/A,"North Indian, Rajasthani, Street Food",₹300 for two,https://www.zomato.com/bangalore/tiwaris-ghee-paratha-and-chats-jp-nagar-bangalore/info
Anjanapura,The Spice Route,N/A,"North Indian, Chinese, Momos, Fast Food, Beverages",₹300 for two,https://www.zomato.com/bangalore/the-spice-route-bannerghatta-road-bangalore/info
Anjanapura,UV Hobby Lobby,N/A,"Chinese, Pasta, Momos, Tibetan, Thai, Seafood, Fast Food, Beverages",₹400 for two,https://www.zomato.com/bangalore/uv-hobby-lobby-jp-nagar-bangalore/info
Anjanapura,Thanco's Natural Ice Cream,N/A,"Ice Cream, Desserts, Beverages",₹400 for two,https://www.zomato.com/bangalore/thancos-natural-ice-cream-jp-nagar-bangalore/info
Anjanapura,Vinaya Coffee Moments,N/A,"Cafe, Pizza, Fast Food, Sandwich, Coffee, Beverages",₹600 for two,https://www.zomato.com/bangalore/vinaya-coffee-moments-1-jp-nagar/info
Anjanapura,Udupi Upahar,N/A,"South Indian, North Indian, Chinese, Desserts, Beverages",₹350 for two,https://www.zomato.com/bangalore/udupi-upahar-3-kanakapura-road-bangalore/info
Anjanapura,Adithya,N/A,"South Indian, North Indian, Chinese, Beverages, Desserts, Ice Cream",₹250 for two,https://www.zomato.com/bangalore/adithya-1-jp-nagar/info
Anjanapura,Patna Wale,N/A,"Bihari, North Indian",₹350 for two,https://www.zomato.com/bangalore/patna-wale-kumaraswamy-layout-bangalore/info
Anjanapura,Upahara Bhavan,N/A,"South Indian, North Indian, Chinese, Street Food, Beverages",₹300 for two,https://www.zomato.com/bangalore/upahara-bhavan-bannerghatta-road/info
Anjanapura,Acharya Tiffins,N/A,"South Indian, North Indian, Chinese, Sichuan",₹300 for two,https://www.zomato.com/bangalore/acharya-tiffins-jp-nagar-bangalore/info
Anjanapura,Upahar Banashree,N/A,"South Indian, North Indian, Chinese, Street Food, Juices, Beverages, Shake",₹400 for two,https://www.zomato.com/bangalore/upahar-banashree-uttarahalli-bangalore/info
Anjanapura,Darjeeling Momos & Fast Food Center,N/A,"Fast Food, Momos",₹250 for two,https://www.zomato.com/bangalore/darjeeling-momos-fast-food-center-bannerghatta-road-bangalore/info
Anjanapura,Pink Velvet,N/A,Bakery,₹200 for two,https://www.zomato.com/bangalore/pink-velvet-bannerghatta-road-bangalore/info
Anjanapura,Iyengar Bakery,N/A,"Bakery, Fast Food",₹200 for two,https://www.zomato.com/bangalore/iyengar-bakery-kumaraswamy-layout/info
Anjanapura,Halli Jonne Biryani,N/A,"Biryani, South Indian",₹400 for two,https://www.zomato.com/bangalore/halli-jonne-biryani-bannerghatta-road-bangalore/info
Anjanapura,Singh's Desi Swad,N/A,"North Indian, Chinese, Mughlai, Street Food, Rolls, Beverages, Sichuan",₹500 for two,https://www.zomato.com/bangalore/singhs-desi-swad-bannerghatta-road-bangalore/info
