Area,Restaurant Name,Rating,Cuisine,Price,Link
Whitefield,Hoy Punjab Restaurant,N/A,"North Indian, Mughlai, Chinese, Street Food, Oriental, Beverages","₹1,600 for two",https://www.zomato.com/bangalore/hoy-punjab-restaurant-whitefield-bangalore/info
Whitefield,The Nest - The Den Bengaluru,N/A,"Finger Food, Salad, North Indian, Seafood, Chinese, Continental, Asian, Mughlai","₹2,300 for two",https://www.zomato.com/bangalore/the-nest-the-den-bengaluru-whitefield-bangalore/info
Whitefield,Chime - Sheraton Grand Bengaluru Whitefield Hotel & Convention Centre,N/A,"Finger Food, Shake","₹4,000 for two",https://www.zomato.com/bangalore/chime-sheraton-grand-bengaluru-whitefield-hotel-convention-centre-itpl-main-road-whitefield-bangalore/info
Whitefield,The Diner,N/A,"North Indian, Chinese, South Indian, Continental, Pizza, Biryani, Desserts, Beverages","₹2,400 for two",https://www.zomato.com/bangalore/the-diner-1-whitefield-bangalore/info
Whitefield,Harvest Salad Co,N/A,"Salad, Healthy Food, Sandwich, Wraps, Panini, Mediterranean",₹850 for two,https://www.zomato.com/bangalore/harvest-salad-co-whitefield-bangalore/info
Whitefield,Original Burger Co.,N/A,"Burger, Fast Food, Desserts",₹600 for two,https://www.zomato.com/bangalore/original-burger-co-varthur-main-road-whitefield-bangalore/info
Whitefield,Dock 66,N/A,"North Indian, South Indian","₹1,800 for two",https://www.zomato.com/bangalore/dock-66-1-whitefield-bangalore/info
Whitefield,Citrus Cafe - Lemon Tree Hotel,N/A,"North Indian, Continental, South Indian, Asian, Italian, Desserts","₹2,900 for two",https://www.zomato.com/bangalore/citrus-cafe-lemon-tree-hotel-whitefield/info
Whitefield,Jain Sweets And Savories,N/A,"Desserts, Street Food, Mithai",₹400 for two,https://www.zomato.com/bangalore/jain-sweets-and-savories-whitefield-bangalore/info
Whitefield,California Burrito,N/A,"Mexican, American, Continental, Healthy Food, Beverages, Fast Food",₹600 for two,https://www.zomato.com/bangalore/california-burrito-1-whitefield-bangalore/info
Whitefield,Taco Bell,N/A,"Street Food, Fast Food, Mexican",₹600 for two,https://www.zomato.com/bangalore/taco-bell-itpl-main-road-whitefield-bangalore/info
Whitefield,TMC- The Mysore Cafe,N/A,"South Indian, Chinese",₹300 for two,https://www.zomato.com/bangalore/tmc-the-mysore-cafe-aecs-layout-bangalore/info
Whitefield,Glen`s Bakehouse,N/A,"Bakery, Cafe, Italian, Continental, Fast Food, Beverages, Desserts","₹1,000 for two",https://www.zomato.com/bangalore/glen-s-bakehouse-whitefield-bangalore/info
Whitefield,Oota Bangalore,N/A,"Mangalorean, South Indian, Salad, Desserts","₹1,200 for two",https://www.zomato.com/bangalore/oota-bangalore-whitefield/info
Whitefield,Xero Degrees,N/A,"Pizza, Salad, Burger, Pasta, Wraps, Momos, Fast Food, Shake",₹500 for two,https://www.zomato.com/bangalore/xero-degrees-aecs-layout-bangalore/info
Whitefield,Tango Kitchen & Bar,N/A,"South Indian, North Indian, Biryani, Chinese, Seafood, Bar Food, Fast Food, Street Food","₹2,100 for two",https://www.zomato.com/bangalore/tango-kitchen-bar-mahadevapura-bangalore/info
Whitefield,Whitefield Baking Company - Bengaluru Marriott Hotel Whitefield,N/A,"Bakery, American, North Indian, South Indian, Salad","₹1,400 for two",https://www.zomato.com/bangalore/whitefield-baking-company-bengaluru-marriott-hotel-whitefield-whitefield/info
Whitefield,The Awadh Expres,N/A,"North Indian, South Indian, Street Food",₹600 for two,https://www.zomato.com/bangalore/the-awadh-expres-whitefield-bangalore/info
Whitefield,Best Brews - Four Points by Sheraton Bengaluru Whitefield,N/A,"North Indian, Kebab, Beverages, Coffee, Bar Food","₹3,000 for two",https://www.zomato.com/bangalore/best-brews-four-points-by-sheraton-bengaluru-whitefield-whitefield/info
Whitefield,Biggies Burger,N/A,"Burger, American, Fast Food, Wraps, Beverages, Shake",₹400 for two,https://www.zomato.com/bangalore/biggies-burger-1-kr-puram-bangalore/info
Whitefield,"No Sugar, Please! -Juices, Salads & Fruit Bowls",N/A,"Beverages, Juices, Healthy Food",₹500 for two,https://www.zomato.com/bangalore/no-sugar-please-juices-salads-fruit-bowls-mahadevapura-bangalore/info
Whitefield,The Deli - The Den Bengaluru,N/A,"Bakery, Desserts, Healthy Food",₹900 for two,https://www.zomato.com/bangalore/the-deli-the-den-bengaluru-whitefield-bangalore/info
Whitefield,Karim's - Original From Delhi 6 Jama Masjid - Since 1913,N/A,"North Indian, Mughlai, Biryani",₹900 for two,https://www.zomato.com/bangalore/karims-original-from-delhi-6-jama-masjid-since-1913-marathahalli-bangalore/info
Whitefield,The Restaurant @Whitefield,N/A,"Beverages, Biryani, Chinese, North Indian, Kerala, South Indian",₹500 for two,https://www.zomato.com/bangalore/the-restaurant-@whitefield-whitefield-bangalore/info
Whitefield,Boba bhai - Bubble Tea & Korean Street Food,N/A,"Bubble Tea, Burger, Beverages, Tea, Fast Food, Street Food, Momos, Shake",₹600 for two,https://www.zomato.com/bangalore/boba-bhai-bubble-tea-korean-street-food-brookefield-bangalore/info
Whitefield,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",N/A,"Beverages, Desserts",₹500 for two,https://www.zomato.com/bangalore/frozen-bottle-milkshakes-desserts-and-ice-cream-1-kr-puram-bangalore/info
Whitefield,Kallayi Restaurant,N/A,"South Indian, Seafood",₹400 for two,https://www.zomato.com/bangalore/kallayi-restaurant-4-kr-puram-bangalore/info
Whitefield,Checkered Bar - MGM Mark,N/A,"North Indian, Continental, Chinese","₹2,000 for two",https://www.zomato.com/bangalore/checkered-bar-mgm-mark-brookefield-bangalore/info
Whitefield,Flavours Radha Hometel,N/A,"North Indian, Continental, Chinese, Desserts, Beverages","₹1,400 for two",https://www.zomato.com/bangalore/flavours-radha-hometel-mahadevapura-bangalore/info
Whitefield,La Milano Pizzeria,N/A,"Pizza, Pasta, Italian, American, Mexican, Fast Food, Desserts, Beverages",₹400 for two,https://www.zomato.com/bangalore/la-milano-pizzeria-marathahalli-bangalore/info
Whitefield,WXYZ - Aloft Hotel,N/A,"Finger Food, Mexican","₹1,500 for two",https://www.zomato.com/bangalore/wxyz-aloft-hotel-whitefield-bangalore/info
Whitefield,Pepe's Pizza,N/A,"Pizza, Pasta, Burger, Salad, Desserts, Shake, Beverages, Continental",₹500 for two,https://www.zomato.com/bangalore/pepes-pizza-marathahalli-bangalore/info
Whitefield,GOPIZZA,N/A,"Fast Food, Pizza, Korean",₹300 for two,https://www.zomato.com/bangalore/gopizza-1-mahadevapura-bangalore/info
Whitefield,Nando's- Flame Grilled PERi- PERi Chicken,N/A,"Burger, Healthy Food, Portuguese, Desserts","₹1,100 for two",https://www.zomato.com/bangalore/nandos-flame-grilled-peri-peri-chicken-mahadevapura-bangalore/info
Whitefield,The Junk Free Cafe,N/A,"Sandwich, Healthy Food, North Indian, Chinese, Beverages",₹500 for two,https://www.zomato.com/bangalore/the-junk-free-cafe-mahadevapura-bangalore/info
Whitefield,De Royale Spice,N/A,"Chinese, Biryani, North Indian, Kebab, South Indian, Mughlai",₹900 for two,https://www.zomato.com/bangalore/de-royale-spice-3-kr-puram-bangalore/info
Whitefield,The Byke Signature Bengaluru,N/A,"North Indian, Fast Food, Chinese",₹500 for two,https://www.zomato.com/bangalore/the-byke-signature-bengaluru-whitefield-bangalore/info
Whitefield,Mega Bite,N/A,"North Indian, Chinese, South Indian, Continental, Salad, Desserts, Beverages","₹1,400 for two",https://www.zomato.com/bangalore/mega-bite-brookefield-bangalore/info
Whitefield,Kha Resto Bar,N/A,"Chinese, Roast Chicken",₹800 for two,https://www.zomato.com/bangalore/kha-resto-bar-whitefield-bangalore/info
Whitefield,Purple Orchid Hotel,N/A,"North Indian, Chinese, Salad, Fast Food, Biryani, Desserts, Shake, Beverages","₹1,200 for two",https://www.zomato.com/bangalore/purple-orchid-hotel-whitefield-bangalore/info
Whitefield,Boba Tree,N/A,"Bubble Tea, Sandwich, Fast Food, Desserts",₹600 for two,https://www.zomato.com/bangalore/boba-tree-whitefield-bangalore/info
Whitefield,Pasta Pasta,N/A,"Pasta, Italian",₹700 for two,https://www.zomato.com/bangalore/pasta-pasta-whitefield-bangalore/info
Whitefield,Pizza Cucina,N/A,"Pizza, Pasta, Fast Food, Beverages",₹500 for two,https://www.zomato.com/bangalore/pizza-cucina-whitefield-bangalore/info
Whitefield,Chef Bakers,N/A,"Bakery, Fast Food, Pizza, Sandwich, Burger, Desserts",₹400 for two,https://www.zomato.com/bangalore/chef-bakers-brookefield-bangalore/info
Whitefield,Icon Suites,N/A,"North Indian, Chinese",₹300 for two,https://www.zomato.com/bangalore/icon-suites-1-marathahalli-bangalore/info
Whitefield,East Delicious,N/A,"Chinese, Thai, Seafood, South Indian, Street Food, Sichuan",₹500 for two,https://www.zomato.com/bangalore/east-delicious-marathahalli/info
Whitefield,Vidhagdha Cafe,N/A,"South Indian, North Indian, Street Food, Tea, Juices, Shake, Desserts",₹700 for two,https://www.zomato.com/bangalore/vidhagdha-cafe-whitefield-bangalore/info
Whitefield,D Container Cafe,N/A,South Indian,₹200 for two,https://www.zomato.com/bangalore/d-container-cafe-kr-puram-bangalore/info
Whitefield,Ala Dakshinapuramlo,N/A,"South Indian, Biryani, Desserts","₹1,100 for two",https://www.zomato.com/bangalore/ala-dakshinapuramlo-varthur-main-road-whitefield-bangalore/info
Whitefield,Top Gear Bar And Lounge,N/A,"Bar Food, Beverages","₹2,600 for two",https://www.zomato.com/bangalore/top-gear-bar-and-lounge-kr-puram-bangalore/info
Whitefield,Meals King,N/A,"Beverages, Biryani, Chinese, Hyderabadi, North Indian, Shake, Mughlai",₹850 for two,https://www.zomato.com/bangalore/meals-king-mahadevapura-bangalore/info
Whitefield,InAzia - Sheraton Grand Bengaluru Whitefield Hotel & Convention Centre,N/A,"Asian, Chinese, Thai, Beverages","₹5,000 for two",https://www.zomato.com/bangalore/inazia-sheraton-grand-bengaluru-whitefield-hotel-convention-centre-whitefield-bangalore/info
Whitefield,Funky Belgian Waffle,N/A,"Waffle, Desserts",₹400 for two,https://www.zomato.com/bangalore/funky-belgian-waffle-whitefield-bangalore/info
Whitefield,Damodar Seth,N/A,"Bengali, North Indian, Mughlai, Sichuan, Chinese, Desserts","₹1,000 for two",https://www.zomato.com/bangalore/damodar-seth-marathahalli/info
Whitefield,Attil Multi-Cuisine Restaurant,N/A,"Andhra, South Indian, Finger Food, Beverages","₹1,400 for two",https://www.zomato.com/bangalore/attil-multi-cuisine-restaurant-whitefield-bangalore/info
Whitefield,Maiz Mexican Kitchen,N/A,"Mexican, Salad, Healthy Food",₹600 for two,https://www.zomato.com/bangalore/maiz-mexican-kitchen-whitefield-bangalore/info
Whitefield,Fridah by Bohemians,N/A,,"₹3,500 for two",https://www.zomato.com/bangalore/fridah-by-bohemians-mahadevapura-bangalore/info
Whitefield,Smooth Gelato,N/A,"Desserts, Beverages",₹250 for two,https://www.zomato.com/bangalore/smooth-gelato-itpl-main-road-whitefield-bangalore/info
Whitefield,Cakezyy,N/A,"Bakery, Desserts",₹200 for two,https://www.zomato.com/bangalore/cakezyy-marathahalli-bangalore/info
Whitefield,Koshe Kosha,N/A,"Bengali, Beverages","₹1,200 for two",https://www.zomato.com/bangalore/koshe-kosha-1-brookefield-bangalore/info
Whitefield,Slounge - Lemon Tree Hotel,N/A,Finger Food,"₹2,200 for two",https://www.zomato.com/bangalore/slounge-lemon-tree-hotel-whitefield/info
Whitefield,The Mill - Artisanal Bakery,N/A,"Bakery, Desserts",₹450 for two,https://www.zomato.com/bangalore/the-mill-artisanal-bakery-whitefield-bangalore/info
Whitefield,Sivaram Biryani,N/A,"Biryani, Kebab, Fast Food",₹550 for two,https://www.zomato.com/bangalore/sivaram-biryani-marathahalli-bangalore/info
Whitefield,Leon's Burgers & Wings,N/A,"Burger, Fast Food, Wraps",₹700 for two,https://www.zomato.com/bangalore/leons-burgers-wings-kr-puram-bangalore/info
Whitefield,Krispy Kreme - Doughnuts & Coffee,N/A,"Desserts, Shake, Coffee, Beverages",₹400 for two,https://www.zomato.com/bangalore/krispy-kreme-doughnuts-coffee-whitefield-bangalore/info
Whitefield,Sobre Café & Bar - Trinity Whitefield,N/A,"Chinese, North Indian, Fast Food, Cafe, Coffee",₹650 for two,https://www.zomato.com/bangalore/sobre-caf%C3%A9-bar-trinity-whitefield-brookefield-bangalore/info
Whitefield,Talk Bar,N/A,"Bar Food, North Indian, South Indian, Seafood",₹500 for two,https://www.zomato.com/bangalore/talk-bar-brookefield-bangalore/info
Whitefield,Chulha Chauki Da Dhaba,N/A,"North Indian, Chinese, Kebab, Mughlai, Biryani, Beverages","₹1,000 for two",https://www.zomato.com/bangalore/chulha-chauki-da-dhaba-brookefield/info
Whitefield,The Desi Delight Cafe,N/A,"North Indian, Pizza, Sandwich, Fast Food, Street Food, Chinese, Desserts, Beverages",₹300 for two,https://www.zomato.com/bangalore/the-desi-delight-cafe-brookefield-bangalore/info
Whitefield,V2P CAFE & RESTO,N/A,"South Indian, Chinese, Sandwich, Wraps, Rolls, Fast Food, Sichuan, Beverages",₹300 for two,https://www.zomato.com/bangalore/v2p-cafe-resto-marathahalli-bangalore/info
Whitefield,Zaikology,N/A,"Chinese, Fast Food",₹400 for two,https://www.zomato.com/bangalore/zaikology-1-brookefield-bangalore/info
Whitefield,Rajdhani,N/A,"Gujarati, North Indian, Rajasthani","₹1,300 for two",https://www.zomato.com/bangalore/rajdhani-1-whitefield-bangalore/info
Whitefield,Telugu Vilas,N/A,"Andhra, North Indian, Seafood, Desserts, Beverages","₹1,200 for two",https://www.zomato.com/bangalore/telugu-vilas-brookefield-bangalore/info
Whitefield,Sandwich 2 Poha,N/A,"North Indian, Italian, American, Beverages, Healthy Food, Sandwich","₹1,000 for two",https://www.zomato.com/bangalore/sandwich-2-poha-brookefield-bangalore/info
Whitefield,Bella Sweets,N/A,"Mithai, Street Food",₹200 for two,https://www.zomato.com/bangalore/bella-sweets-1-marathahalli-bangalore/info
Whitefield,The Rasoiya Street,N/A,"Italian, North Indian, Chinese, Fast Food","₹1,000 for two",https://www.zomato.com/bangalore/the-rasoiya-street-whitefield-bangalore/info
Whitefield,ROYAL CAFE BANGALORE,N/A,"Chinese, Biryani",₹400 for two,https://www.zomato.com/bangalore/royal-cafe-bangalore-marathahalli-bangalore/info
Whitefield,Flavors By Regenta Inn Grand,N/A,"North Indian, Oriental, Biryani, Seafood, Fast Food, Desserts, Beverages","₹1,300 for two",https://www.zomato.com/bangalore/flavors-by-regenta-inn-grand-marathahalli-bangalore/info
Whitefield,Momo Streat,N/A,"Momos, Chinese, Burger, Pasta, Fast Food, Beverages",₹250 for two,https://www.zomato.com/bangalore/momo-streat-1-mahadevapura-bangalore/info
Whitefield,Navi's Pizzaa N Sub's,N/A,"Pizza, Burger, Street Food, Shake",₹400 for two,https://www.zomato.com/bangalore/navis-pizzaa-n-subs-2-kr-puram-bangalore/info
Whitefield,Golden Sparrow,N/A,"North Indian, Chinese, Biryani",₹500 for two,https://www.zomato.com/bangalore/golden-sparrow-brookefield-bangalore/info
Whitefield,Kitchen Box,N/A,"North Indian, Odia, Bengali, Chinese, Fast Food",₹450 for two,https://www.zomato.com/bangalore/kitchen-box-marathahalli-bangalore/info
Whitefield,CREAM & FUDGE,N/A,"Ice Cream, Desserts, Waffle, Fast Food, Shake",₹200 for two,https://www.zomato.com/bangalore/cream-fudge-whitefield-bangalore/info
Whitefield,Naidu Andhra Mess,N/A,"Andhra, South Indian, North Indian",₹500 for two,https://www.zomato.com/bangalore/naidu-andhra-mess-marathahalli-bangalore/info
Whitefield,MB Kitchen,N/A,"North Indian, Chinese, Biryani, Rolls",₹350 for two,https://www.zomato.com/bangalore/mb-kitchen-aecs-layout-bangalore/info
Whitefield,Bulbulz Biryani,N/A,"Biryani, Fast Food, Kebab, Desserts, Kashmiri","₹1,100 for two",https://www.zomato.com/bangalore/bulbulz-biryani-1-whitefield-bangalore/info
Whitefield,Nellai Biryani,N/A,"Biryani, South Indian",₹200 for two,https://www.zomato.com/bangalore/nellai-biryani-2-marathahalli-bangalore/info
Whitefield,Ven & Varn Cafery,N/A,"Ice Cream, Desserts",₹400 for two,https://www.zomato.com/bangalore/ven-varn-cafery-brookefield-bangalore/info
Whitefield,Crave Wave,N/A,"North Indian, Biryani, Shake, Juices, Street Food, Chinese",₹650 for two,https://www.zomato.com/bangalore/crave-wave-1-marathahalli-bangalore/info
Whitefield,Lovespell Ice Creams,N/A,"Ice Cream, Shake",₹300 for two,https://www.zomato.com/bangalore/lovespell-ice-creams-whitefield-bangalore/info
Whitefield,Waffle Dreams,N/A,"Waffle, Bakery, Cake, Sandwich, Fast Food, Shake",₹450 for two,https://www.zomato.com/bangalore/waffle-dreams-whitefield-bangalore/info
Whitefield,House Of Candy,N/A,Desserts,₹350 for two,https://www.zomato.com/bangalore/house-of-candy-4-whitefield-bangalore/info
Whitefield,Tarangini Multi-cuisine Outdoor Bistro,N/A,"North Indian, Chinese, Biryani","₹1,000 for two",https://www.zomato.com/bangalore/tarangini-multi-cuisine-outdoor-bistro-2-whitefield-bangalore/info
Whitefield,KL58 Baker's Cafe,N/A,"Biryani, South Indian, Chinese",₹150 for two,https://www.zomato.com/bangalore/kl58-bakers-cafe-marathahalli-bangalore/info
Whitefield,Infuse Tea And Snacks Adda,N/A,"Burger, Fast Food, Chinese, Pizza, Sandwich, Momos, Desserts, Beverages",₹550 for two,https://www.zomato.com/bangalore/infuse-tea-and-snacks-adda-1-marathahalli-bangalore/info
Whitefield,Cafe De Bay,N/A,"Fast Food, Burger, Rolls","₹1,000 for two",https://www.zomato.com/bangalore/cafe-de-bay-whitefield-bangalore/info
Whitefield,Gayatri Heavenly Harvest Kitchen,N/A,"South Indian, Beverages",₹200 for two,https://www.zomato.com/bangalore/gayatri-heavenly-harvest-kitchen-kr-puram-bangalore/info
Whitefield,Lyfe Farm To Fork Restaurant & Pizzeria,N/A,"European, Asian","₹2,200 for two",https://www.zomato.com/bangalore/lyfe-farm-to-fork-restaurant-pizzeria-varthur-main-road-whitefield-bangalore/info
Whitefield,Paarumpariyum,N/A,"South Indian, North Indian, Biryani, Chinese, Street Food",₹450 for two,https://www.zomato.com/bangalore/paarumpariyum-marathahalli-bangalore/info
